ID,price,bedroom,bathroom,house_type,air_conditioning,status,parking,heating fuel,basement,lawn,attic,refrigerator,dishwasher,microwave,fireplace,porch,washer,dryer,lot_size,built_in,mls_id,zip,floors,roof,patio,vaulted_ceiling,new_construction,skylight,pool,jetted_bath,security_system,architecture,garbage_disposal,double_pan_windows,exterior,view,rooms,heating,area,other,street,deck,garden,heating_fuel,ceiling_fan
362,345000,4,2,single-family home,TRUE,for sale,5,,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,4.2,1993,564692,22802,"carpet, linoleumvinyl",composition,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,capecod,FALSE,FALSE,,,,,2436,,Gravels Rd,TRUE,FALSE,,FALSE
363,329900,,,multi-family,FALSE,for sale,,,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,0.57,1979,555556,22802,"carpet, linoleumvinyl",composition,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,,,,,4320,,Suter St,TRUE,FALSE,,FALSE
364,449900,4,3,single-family home,FALSE,for sale,other,,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,0.39,2006,561219,22812,"carpet, hardwood, tile",composition,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,,,,,4202,,College View Dr,TRUE,FALSE,,FALSE
365,249000,4,2,single-family home,FALSE,for sale,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1.9,1890,555691,22834,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,,,,,3102,,Wengers Mill Rd,FALSE,FALSE,,FALSE
366,249900,3,2,single-family home,FALSE,for sale,carport,,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,5,1980,560989,22827,"carpet, hardwood, tile",composition,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,,,,,2228,,Berrytown Rd,FALSE,FALSE,,FALSE
367,549000,6,3,single-family home,TRUE,for sale,other,,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,0.68,2001,555112,22801,"carpet, hardwood, tile",composition,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,colonial,FALSE,FALSE,,,,,5905,,Nelson Dr,TRUE,FALSE,,FALSE
368,295000,3,3,single-family home,FALSE,for sale,,,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.72,1972,563249,22821,"carpet, hardwood, tile",metal,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,,,,,3381,,Kerns Rd,FALSE,FALSE,,FALSE
369,279900,4,3,single-family home,TRUE,for sale,other,,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,0.29,1981,563998,22840,"carpet, hardwood, tile",composition,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,,FALSE,FALSE,,,,,3018,,Hopkins Dr,TRUE,FALSE,,FALSE
370,147400,2,2,condo,FALSE,pending,,,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,2178,1988,563062,22802,"carpet, hardwood",,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,,,,,1857,,Northfield Ct,TRUE,FALSE,,FALSE
371,279000,3,2,single-family home,FALSE,for sale,other,,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,2.18,1976,561137,22802,"carpet, hardwood, linoleumvinyl",composition,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,TRUE,FALSE,,,,,4985,,Thompson Rd,TRUE,FALSE,,FALSE
372,198900,3,2,condo,TRUE,pending,,,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,2613,2017,562539,22801,"carpet, hardwood, tile",composition,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,contemporary,FALSE,FALSE,,,,,1632,,Sapphire Dr,FALSE,FALSE,,FALSE
373,183900,3,2,single-family home,FALSE,pending,other,,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,10454,2010,563247,22815,"hardwood, tile",composition,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,contemporary,FALSE,FALSE,,,,,1241,,Legion Way,TRUE,TRUE,,FALSE
374,154000,2,1,single-family home,TRUE,for sale,,,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,6534,1937,562348,22821,"carpet, hardwood, linoleumvinyl",composition,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,,,,,1426,,High St,TRUE,FALSE,,FALSE
375,197900,3,2,single-family home,FALSE,for sale,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,4356,2017,562323,22812,,,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,,,,,1328,,Dylan Cir,FALSE,FALSE,,FALSE
376,215900,4,2,condo,FALSE,for sale,,,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,5227,2005,560313,22801,"carpet, linoleumvinyl",,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,colonial,FALSE,FALSE,,,,,2296,,Willow Hill Dr,TRUE,FALSE,,FALSE
377,239900,3,3,single-family home,TRUE,for sale,1,,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,1.72,1952,559930,22802,"carpet, hardwood, linoleumvinyl, tile",composition,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,capecod,FALSE,FALSE,,,,,2811,,N Valley Pike,TRUE,TRUE,,FALSE
378,114000,3,1,single-family home,FALSE,for sale,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,4356,1970,557606,22801,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,,,,,960,,Hawkins St,TRUE,FALSE,,FALSE
379,169000,4,3,single-family home,TRUE,pending,2,,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,0.8,1992,562379,22844,"laminate, linoleumvinyl",composition,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,,,,,1728,,Cadet Rd,TRUE,TRUE,gas,FALSE
380,285000,2,2,single-family home,FALSE,for sale,other,,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,6098,2017,557178,22801,"carpet, hardwood, linoleumvinyl",,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,contemporary,TRUE,FALSE,,,,,3723,,Hickory Grove Cir,FALSE,FALSE,,FALSE
381,285000,2,2,single-family home,FALSE,for sale,other,,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,6098,2017,557174,22801,"carpet, hardwood, linoleumvinyl",,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,contemporary,TRUE,FALSE,,,,,3723,,Hickory Grove Cir,FALSE,FALSE,,FALSE
382,394000,5,3,single-family home,FALSE,for sale,other,,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,0.94,2008,562383,22815,"carpet, hardwood, linoleumvinyl",composition,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,colonial,FALSE,FALSE,,,,,4489,,Harding Dr,TRUE,FALSE,,FALSE
383,259400,4,1,single-family home,FALSE,for sale,,,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1.3,1830,558466,22815,"hardwood, linoleumvinyl",metal,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,,,,,3100,,Early Dr,FALSE,FALSE,,FALSE
384,144900,3,1,single-family home,FALSE,for sale,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,2.07,1905,565245,24467,,metal,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,,,,,2059,,Knightly Mill Rd,TRUE,FALSE,,FALSE
385,329000,3,2,single-family home,FALSE,for sale,4,,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,6.36,1981,558768,22815,"carpet, linoleumvinyl",composition,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,capecod,FALSE,FALSE,,,,,3593,,Mauzy Athlone Rd,TRUE,TRUE,,FALSE
386,75000,3,1,single-family home,FALSE,for sale,,,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,1.12,1931,561281,22843,"carpet, linoleumvinyl",metal,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,,,,,1239,,Mount Solon Rd,TRUE,TRUE,,FALSE
387,230500,3,2,single-family home,TRUE,for sale,other,,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,0.36,1994,554108,22840,"carpet, linoleumvinyl",composition,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,,,,,2408,,Creekside Ct,TRUE,TRUE,,FALSE
388,239975,3,2,single-family home,TRUE,for sale,garage,,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,4356,2016,550585,22802,linoleum-vinyl,composition,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,cottage,FALSE,TRUE,vinyl,partial-city,5,heat-pump,1500,range: electric,Saturday Dr,TRUE,FALSE,electric,TRUE
389,729000,5,4,single-family home,TRUE,for sale,other,,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,0.46,2007,562770,22801,hardwood,composition,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,craftsman,FALSE,FALSE,,,,,5617,,Blue Stone Hills Dr,TRUE,FALSE,,FALSE
390,299900,3,2,single-family home,FALSE,for sale,other,,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,1.02,1981,563900,22801,hardwood,composition,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,colonial,FALSE,FALSE,,,,,3488,,Shen Lake Dr,TRUE,FALSE,,FALSE
391,230000,4,2,single-family home,FALSE,for sale,other,,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,0.62,1994,562973,24441,"carpet, hardwood, laminate, linoleumvinyl",composition,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,,,,,2448,,Holly Ave,TRUE,FALSE,,FALSE
392,499000,6,4,single-family home,TRUE,for sale,other,,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,0.64,1996,556271,22801,"carpet, linoleumvinyl, tile",composition,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,colonial,FALSE,FALSE,,,,,5723,,Diamond Ct,TRUE,FALSE,gas,FALSE
393,234900,3,1,single-family home,TRUE,pending,,,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,0.29,1965,559783,22812,"carpet, hardwood, tile",,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,capecod,FALSE,FALSE,,,,,1967,,W College St,TRUE,FALSE,,FALSE
394,218000,3,3,single-family home,TRUE,for sale,,,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,10454,1979,552289,22802,"carpet, linoleumvinyl",composition,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,,,,,2000,,Vine St,TRUE,FALSE,,FALSE
395,399900,3,2,single-family home,FALSE,pending,other,,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,6.35,2015,558487,22815,"carpet, hardwood, linoleumvinyl, tile",composition,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,,,,,3337,,Daphna Rd,TRUE,TRUE,,FALSE
396,224900,4,3,single-family home,TRUE,for sale,,,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,8712,2002,560995,24486,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,,,,,2192,,Landover Ln,FALSE,FALSE,,FALSE
397,349900,5,3,single-family home,TRUE,pending,other,,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,0.33,2007,563172,22801,"carpet, hardwood, tile",composition,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,,FALSE,FALSE,,,,,3770,,Cumberland Dr,TRUE,FALSE,,FALSE
398,799900,3,2,single-family home,TRUE,for sale,,,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,53.6,1860,551032,22834,"hardwood, tile",metal,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,,FALSE,FALSE,,,,,3026,,John Brock Rd,TRUE,TRUE,,FALSE
399,129900,2,1,single-family home,FALSE,pending,,,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,0.57,1920,561197,22832,"hardwood, linoleumvinyl",metal,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,,,,,1127,,Indian Trail Rd,TRUE,TRUE,,FALSE
400,147500,2,1,condo,FALSE,for sale,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,6098,1999,562265,22801,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,,,,,1214,,Stonewall Dr,FALSE,FALSE,,FALSE
401,394000,3,3,single-family home,TRUE,for sale,other,,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,1.65,2003,558714,22815,"carpet, hardwood, linoleumvinyl",composition,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,,,,,4406,,Holsinger Rd,TRUE,FALSE,,FALSE
402,25000,,,single-family home,FALSE,for sale,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,1985,554645,22827,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,,,,,,,Two Mile Run Ln,FALSE,FALSE,,FALSE
403,65500,,,lot or land,FALSE,pending,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1.3,,560604,22812,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,,,,,,,Community Center Rd,FALSE,FALSE,,FALSE
404,99900,3,1,single-family home,FALSE,pending,,,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,7840,1981,549125,22853,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,,,,,1041,,Lincoln Ct,FALSE,FALSE,,FALSE
405,240000,3,2,single-family home,TRUE,for sale,other,,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,4356,2017,554554,22802,"carpet, hardwood, linoleumvinyl",composition,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,craftsman,FALSE,FALSE,,,,,1685,,Saturday Dr,TRUE,TRUE,,FALSE
406,349900,4,3,single-family home,TRUE,for sale,other,,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,0.34,2000,560948,22801,"carpet, hardwood",composition,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,colonial,FALSE,FALSE,,,,,3936,,Shen Lake Dr,TRUE,TRUE,,FALSE
407,75000,,,lot or land,FALSE,for sale,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.3,,539372,22801,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,,,,,,,Claremont Ave,FALSE,FALSE,,FALSE
408,339000,4,4,single-family home,FALSE,pending,other,,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,0.39,2008,562590,22846,"hardwood, linoleumvinyl",composition,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,,,,,3283,,Slate Rd,FALSE,FALSE,,FALSE
409,245000,6,4,condo,TRUE,for sale,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.66,2005,561695,22815,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,,,,,2496,,Holly Hill St,FALSE,FALSE,,FALSE
410,399000,4,4,single-family home,TRUE,for sale,other,,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,0.38,2005,560102,22846,"carpet, linoleumvinyl",composition,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,colonial,FALSE,FALSE,,,,,4145,,Dixie Ridge Run Rd,TRUE,FALSE,,FALSE
411,685000,6,3,single-family home,FALSE,for sale,"carport, other",,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,3.91,1991,562427,22841,"carpet, tile",composition,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,colonial,FALSE,FALSE,,,,,6247,intercom system,Windsor Ln,TRUE,FALSE,,FALSE
412,158500,3,1,single-family home,FALSE,for sale,carport,,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,0.42,1977,562895,22801,,,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,,,,,960,,Foley Rd,TRUE,FALSE,,FALSE
413,155000,3,1,single-family home,FALSE,pending,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2.13,1977,561214,24482,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,,,,,1313,,Parkins Ln,FALSE,FALSE,,FALSE
414,459000,5,5,single-family home,TRUE,pending,other,,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,0.34,2005,546690,22815,"carpet, hardwood, tile",composition,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,,,,,4914,,McKinley Dr,TRUE,FALSE,,FALSE
415,129000,3,1,single-family home,TRUE,for sale,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.56,1932,564408,24441,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,,,,,1030,,Cherry Ave #.56 ACRES,FALSE,FALSE,,FALSE
416,279900,3,3,single-family home,TRUE,pending,other,,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,0.25,1996,562635,22801,,composition,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,,,,,2800,,Isaac Ln,TRUE,FALSE,,FALSE
417,179500,3,1,single-family home,TRUE,for sale,other,,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.27,1976,563282,22815,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,,,,,1551,,East Ave,FALSE,FALSE,,FALSE
418,339900,4,3,single-family home,TRUE,pending,other,,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,0.26,1991,557579,22840,"carpet, hardwood, laminate, tile",composition,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,contemporary,FALSE,FALSE,,,,,3256,,Quail Ct,TRUE,FALSE,,FALSE
419,309000,5,3,single-family home,TRUE,for sale,other,,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,0.26,2004,562740,22801,"carpet, hardwood, laminate",composition,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,,,,,3194,,Briarcrest Dr,TRUE,TRUE,,FALSE
420,238500,4,2,single-family home,FALSE,for sale,"carport, other",,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,0.36,1974,560405,22815,"carpet, laminate, linoleumvinyl",composition,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,,,,,2482,,Elm St,TRUE,FALSE,,FALSE
421,189000,3,2,single-family home,FALSE,pending,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,1971,563256,24441,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,,,,,1729,,East Side Hwy,FALSE,FALSE,,FALSE
422,129500,3,1,single-family home,TRUE,for sale,other,,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,0.95,1910,561941,22802,"hardwood, linoleumvinyl",metal,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,,,,,1341,,Kratzer Rd,TRUE,FALSE,,FALSE
423,219900,4,3,single-family home,FALSE,for sale,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,8712,2004,563157,24486,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,,,,,2634,,Harper St,FALSE,FALSE,,FALSE
424,169000,4,2,single-family home,FALSE,pending,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,0.52,1910,175649,24467,hardwood,composition,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,,,,,2110,,Lee Hwy,TRUE,TRUE,gas,FALSE
425,199900,3,2,single-family home,FALSE,pending,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,3,1900,552075,22815,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,,,,,1952,,Phillips Store Rd,FALSE,FALSE,,FALSE
426,299900,4,3,single-family home,FALSE,for sale,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0.4,1981,554174,22840,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,,,,,3037,,Palmer Rd,FALSE,FALSE,,FALSE
427,440000,3,3,single-family home,TRUE,for sale,other,,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,7.56,2001,556202,24401,"hardwood, linoleumvinyl",composition,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,,,,,5501,,Cotton Wood Ln,TRUE,FALSE,,FALSE
428,164995,3,3,condo,TRUE,pending,,,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,,1997,558185,22812,"carpet, linoleumvinyl",composition,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,colonial,FALSE,FALSE,,,,,,,Mt Crawford Ave,TRUE,FALSE,,FALSE
429,289000,3,2,single-family home,FALSE,for sale,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,22840,,,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,,,,,1800,,Plan in Stony Run Homes,FALSE,FALSE,,FALSE
430,284900,3,2,single-family home,TRUE,pending,other,,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,0.6,1967,556465,22815,"carpet, hardwood, laminate, tile",composition,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,,FALSE,FALSE,,,,,2810,,Skymont Dr,TRUE,FALSE,gas,FALSE
431,284900,4,3,single-family home,TRUE,for sale,other,,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,0.55,1996,562121,22846,"carpet, hardwood, tile",composition,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,split-level,FALSE,FALSE,,,,,2023,,Confederacy Dr,TRUE,FALSE,,FALSE
432,169900,2,2,condo,TRUE,pending,other,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,4356,2000,561396,22844,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,,,,,1527,,Heritage Ln,FALSE,FALSE,,FALSE
433,135000,2,1,single-family home,FALSE,pending,other,,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,0.53,1932,562292,22802,"carpet, hardwood, linoleumvinyl",metal,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,,,,,1152,,N Valley Pike,TRUE,FALSE,,FALSE
434,239975,3,2,single-family home,TRUE,for sale,other,,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,4356,2017,554283,22802,"carpet, hardwood, linoleumvinyl",composition,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,craftsman,FALSE,FALSE,,,,,1457,,Saturday Dr,TRUE,TRUE,,FALSE
435,171000,4,2,single-family home,FALSE,pending,,,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,5662,1924,558852,22802,"hardwood, tile",metal,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,,,,,1344,,Collicello St,TRUE,FALSE,gas,FALSE
436,377500,3,2,single-family home,TRUE,for sale,other,,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,0.58,1955,563084,22802,"carpet, tile",composition,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,capecod,FALSE,FALSE,,,,,3729,,Keezletown Rd,TRUE,FALSE,,FALSE
437,439000,5,4,single-family home,TRUE,for sale,other,,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,0.5,2006,557682,22801,"hardwood, laminate",composition,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,contemporary,FALSE,FALSE,,,,,4187,,Blue Stone Hills Dr,TRUE,TRUE,gas,FALSE
